0,1,2,3,4,5,6,7,8,9,10,11
0,1,1,0,0,0,0,0,0,0,td, 
0,1,1,0,0,0,0,0,0,0,td, 
1,0,0,1,0,1,1,1,0,0,yJ, 
0,1,1,0,0,0,0,0,0,0,ni, 
0,0,1,0,1,0,0,1,0,1, n,i
1,0,0,1,0,1,1,1,0,0,fr,i
0,0,1,0,0,1,1,0,1,0,"0,",6
0,0,0,1,0,1,0,0,0,1,T ,T
0,0,1,0,0,1,0,1,0,0,pr,e
0,1,1,1,1,1,1,0,0,0,ec,n
1,0,0,1,0,1,1,1,0,0,dw, 
1,0,0,1,0,1,1,1,0,1,t ,h
0,0,1,0,1,0,0,0,0,0,hs, 
0,0,1,0,0,1,0,0,0,0,es, 
0,0,1,0,0,1,0,0,0,0,ea, 
1,0,0,1,0,1,1,1,0,1, h,c
0,0,1,0,0,1,0,1,0,0,Nw,e
0,0,1,0,0,1,1,0,0,0,n-,.
0,0,1,0,0,0,1,1,0,1, h,c
0,0,1,0,0,1,0,0,0,0,sw, 
1,0,0,1,0,1,1,1,0,0,dt, 
0,0,1,0,1,1,1,1,0,0,ol,o
0,1,1,1,1,1,1,1,0,0,wu,o
1,0,0,1,0,1,1,1,0,1, a,s
0,1,1,1,1,1,1,0,0,0,ae,v
1,0,0,1,0,1,1,1,0,1,o ,l
0,0,1,0,0,1,0,0,0,0,lb, 
0,1,1,0,0,0,0,0,0,0,li,d
0,0,1,0,0,1,0,0,0,0,li,d
0,0,0,0,1,1,1,0,0,0,ET,N
0,0,0,0,0,0,0,1,0,1,  ,A
1,0,0,1,0,1,1,1,0,0,ce,l
1,0,0,1,0,1,1,1,0,0,nt, 
0,1,1,0,0,0,0,0,0,0,ko, 
0,0,0,0,0,0,0,0,0,0,tw, 
0,0,0,0,1,1,1,1,0,0,pr,o
0,1,1,0,0,0,0,0,0,1,e ,d
0,0,1,1,1,1,1,0,0,1,m ,.
1,0,0,1,0,1,1,1,0,0,ei,l
1,0,0,1,0,1,1,1,0,1, o,d
1,0,0,1,0,1,1,1,0,1, o,n
0,1,1,1,1,1,1,1,0,0,el,w
1,0,0,1,0,1,1,1,0,0,le,l
0,0,0,0,0,0,0,0,0,0,si, 
1,0,0,1,0,1,1,1,0,0,Pu,r
0,1,1,0,0,0,0,0,0,0,tt,a
0,0,1,0,0,1,0,0,0,0,eW, 
0,0,0,0,0,0,0,1,0,0,rt,a
0,1,1,1,1,0,1,1,0,1, y,s
0,1,1,1,1,0,1,1,0,0,yt,s
0,0,1,0,1,0,0,0,0,0,mt, 
0,0,1,0,1,0,1,0,0,1, m,""""
0,0,1,0,0,1,0,0,0,0,ui,d
0,0,0,0,0,0,0,0,0,0,gI, 
0,0,1,0,0,1,0,0,0,0,",w", 
0,1,1,0,0,0,0,0,0,0,we,h
0,1,1,0,0,0,0,0,0,0,nt, 
0,0,1,0,0,1,0,1,0,1,r ,e
1,0,0,1,0,1,1,1,0,0,ls,t
1,0,0,1,0,1,1,1,0,0,s-,.
0,0,0,1,1,0,0,1,1,0,27,9
0,1,1,0,0,0,0,0,0,1, r,a
1,0,0,1,0,1,1,1,0,0,",t", 
0,0,0,0,0,0,0,0,0,0,eC, 
0,1,1,1,1,1,0,1,0,0,ee,m
0,1,1,0,0,0,0,0,0,1, n,a
0,1,1,1,1,1,1,1,0,1, f,o
0,0,1,0,1,0,0,0,0,1, o,h
1,0,0,1,0,1,1,1,0,1, o,h
0,0,0,0,0,0,0,0,0,0,ns, 
0,0,1,0,0,1,0,0,0,0,sw, 
0,1,1,1,1,1,0,0,0,0,rh,t
0,0,1,0,1,1,1,1,0,0,in,o
1,0,0,1,0,1,1,1,1,1, 2,9
0,1,1,1,1,1,0,1,0,0,Ea,m
0,0,1,0,1,0,0,0,0,0,op, 
1,0,0,1,0,1,1,1,0,0,nS, 
0,1,1,1,1,1,1,1,0,0,fr,o
0,0,1,0,1,0,0,1,1,0,9-,9
0,1,1,1,1,1,1,1,0,0,Pl,o
1,0,0,1,0,1,1,1,0,1, n,k
0,1,1,1,1,1,0,1,0,1,n ,y
1,0,0,1,0,1,1,1,0,1,s ,t
1,0,0,1,0,1,1,1,0,0,sb, 
1,0,0,1,0,1,1,1,0,1,u ,t
1,0,0,1,0,1,1,1,0,0,de,d
0,0,1,0,1,0,0,0,0,0,di, 
1,0,0,1,0,1,1,1,0,0,ly,a
1,0,0,1,0,1,1,1,0,0,ai,r
0,0,0,0,0,0,0,0,0,0,ib, 
1,0,0,1,0,1,1,1,0,1, i,b
1,0,0,1,0,1,1,1,0,0,cs,k
0,1,1,1,1,0,1,1,0,0,cs,k
1,0,0,1,0,1,1,1,0,0,nz,e
0,1,1,1,1,0,1,1,0,0,"e,",z
0,0,1,0,1,0,0,0,0,0,av, 
0,0,1,0,1,0,1,0,0,1,S ,.
0,0,1,1,1,1,1,0,0,1,S ,.
0,1,1,0,0,0,0,0,0,0,si, 
0,0,1,1,1,1,0,0,0,1,q ,","
0,1,1,0,0,0,0,0,0,0,",h", 
1,0,0,1,0,1,1,1,0,0,hd,a
1,0,0,1,0,1,1,1,0,0,cn,o
0,1,1,0,0,0,0,0,0,0,aa,b
0,1,1,0,0,0,0,0,0,0,tt, 
0,0,1,0,1,0,0,0,0,0,fp, 
1,0,0,1,0,1,1,1,0,0,em,l
1,0,0,1,0,1,1,1,0,0,ro, 
0,1,1,0,0,0,0,0,1,0,y6, 
1,0,0,1,0,1,1,1,0,0,se,t
1,0,0,1,0,1,1,1,0,0,ni,t
0,1,1,1,1,1,0,0,0,1, o,t
1,0,0,1,0,1,1,1,0,1,t ,o
0,0,1,0,1,0,0,0,0,0,ed, 
0,1,1,0,0,0,0,0,0,0,fp, 
1,0,0,1,0,1,1,1,0,0,no, 
1,0,0,1,0,1,1,1,0,1, f,o
1,0,0,1,0,1,1,1,0,0,ay,l
1,0,0,1,0,1,1,1,0,0,et,a
0,1,1,0,0,0,0,0,0,0,ta, 
1,0,0,1,0,1,1,1,0,0,lt,i
0,0,1,1,1,0,1,1,1,1, 3,9
0,0,1,0,0,1,0,0,0,0,ta, 
1,0,0,1,0,1,1,1,0,1, a,v
0,1,1,1,1,1,1,0,0,0,ig,n
1,0,0,1,0,1,1,1,0,1, t,s
0,0,0,1,0,1,0,0,1,0,0-,4
0,0,0,1,0,1,0,0,0,0,-h,T
0,0,0,1,0,1,0,0,0,0,-h,T
0,1,1,0,0,0,0,0,0,1, i,b
1,0,0,1,0,1,1,1,0,0,ee,c
0,1,1,1,1,1,1,0,0,0,ie,v
1,0,0,1,0,1,1,1,0,1, a,l
1,0,0,1,0,1,1,1,0,1,s ,t
0,1,1,0,0,0,0,0,0,0,ds, 
0,0,1,0,1,0,0,1,0,1, f,i
0,0,1,0,1,0,0,0,0,0,te,h
1,0,0,1,0,1,1,1,0,1, o,g
0,1,1,1,1,1,0,1,0,0,ol,u
1,0,0,1,0,1,1,1,0,0,oo, 
0,0,1,1,1,1,1,0,1,0,0-,6
1,0,0,1,0,1,1,1,0,1, i,f
0,0,0,0,0,0,0,0,0,0,ha, 
1,0,0,1,0,1,1,1,0,0,ee,n
0,0,0,0,0,1,1,0,0,1,e ,d
0,0,1,0,0,1,0,0,0,0,dE, 
0,0,0,0,0,0,0,0,0,0,ss, 
0,0,0,0,0,0,0,0,0,0,fI, 
0,0,1,0,0,1,0,0,0,0,IC, 
0,0,1,0,0,1,0,0,0,0,nD, 
0,1,1,0,0,0,0,0,0,0,uk, 
1,0,0,1,0,1,1,1,0,0,ht,a
1,0,0,1,0,1,1,1,0,0,te,h
0,1,1,1,1,1,1,1,0,0,sl,o
0,1,1,1,1,1,1,1,0,1, o,w
0,0,1,0,0,1,0,0,0,0,la, 
0,0,1,0,0,1,0,0,0,0,dg, 
0,1,1,1,1,1,0,0,0,1, h,t
1,0,0,1,0,1,1,1,0,1,e ,y
0,0,0,0,0,0,0,0,0,0,tl, 
0,0,1,1,1,1,0,1,0,0,ee,-
1,0,0,1,0,1,1,1,0,0,et,n
0,1,1,1,1,1,0,0,0,0,ni,t
0,0,1,0,1,1,1,1,0,0,wu,o
0,0,1,0,0,1,0,0,1,0,8b, 
0,1,1,0,0,0,0,0,0,0,et, 
0,1,1,1,1,1,1,1,0,0,cm,o
1,0,0,1,0,1,1,1,0,0,sc, 
1,0,0,1,0,1,1,1,0,1, o,p
1,0,0,1,0,1,1,1,0,0,te,h
0,1,1,1,1,1,0,0,0,0,ci,t
1,0,0,1,0,1,1,1,0,1, r,f
1,0,0,1,0,1,1,1,0,0,ow, 
0,1,1,0,0,0,0,0,0,0,si,h
0,0,0,1,0,1,0,1,1,1, 2,5
1,0,0,1,0,1,1,1,0,1, e,h
1,0,0,1,0,1,1,1,0,0,wi,e
1,0,0,1,0,1,1,1,0,0,ap,m
0,1,1,0,0,0,0,0,0,0,mi,p
1,0,0,1,0,1,1,1,0,0,yk, 
0,0,1,0,1,0,0,1,0,0,kn,i
0,1,1,0,0,0,0,0,0,0,ny,d
0,0,0,0,0,0,1,1,0,1, o,C
1,0,0,1,0,1,1,1,0,0,-o,P
0,0,0,1,0,0,0,0,0,0,-o,P
1,0,0,1,0,1,1,1,0,0,rs,t
0,1,1,1,1,1,1,0,0,0,oe,t
0,0,0,0,0,0,0,0,0,0,tb, 
0,0,1,0,1,0,0,1,0,0,wl,i
0,1,1,0,0,0,0,0,0,0,lb, 
0,1,1,0,0,0,0,0,1,0,l1, 
0,0,1,0,1,0,0,0,1,0,1.,8
1,0,0,1,0,1,1,1,0,0,",c", 
1,0,0,1,0,1,1,1,1,0,2-,7
0,0,1,0,1,0,0,0,0,0,ea, 
1,0,0,1,0,1,1,1,0,1, s,i
0,0,1,0,0,1,0,0,0,1,d ,","
0,1,1,0,0,0,0,0,0,0,yo, 
0,0,1,0,1,0,0,0,1,0,s1, 
1,0,0,1,0,1,1,1,1,1,2 ,0
0,0,1,0,0,1,0,0,0,0,ns, 
0,0,0,1,0,0,1,1,1,0,91,3
1,0,0,1,0,1,1,1,1,0,1-,6
0,0,1,0,0,1,0,1,0,1,b ,e
0,0,0,0,0,0,0,0,0,0,es, 
0,1,1,1,1,1,1,0,0,1,i ,n
0,1,0,0,0,0,0,0,0,1, n,A
0,0,1,0,0,1,0,0,0,0,",w", 
1,0,0,1,0,1,1,1,0,0,ti,t
0,0,1,0,0,1,1,0,0,0,b-,.
1,0,0,1,0,1,1,1,0,0,ac, 
0,0,1,0,0,1,0,0,0,1,n ,d
0,0,1,0,1,0,0,0,0,0,dl, 
1,0,0,1,0,1,1,1,0,0,ae,b
0,0,1,0,0,1,1,0,0,1, l,'
1,0,0,1,0,1,1,1,0,0,wy,a
1,0,0,1,0,1,1,1,0,1, f,o
0,0,1,0,1,1,1,1,0,0,ep,o
0,0,1,0,1,1,1,1,0,1,t ,o
1,0,0,1,0,1,1,1,0,0,pr,a
0,0,0,0,0,0,0,0,0,0,nl, 
0,1,1,1,1,1,0,0,0,1,l ,l
0,0,1,0,1,0,0,0,0,0,rA, 
1,0,0,1,0,1,1,1,0,0,ci,t
0,0,1,0,0,1,0,0,0,0,rh, 
0,0,1,0,0,1,0,0,0,0,sb, 
0,1,1,1,1,0,1,1,0,0,it,s
1,0,0,1,0,1,1,1,0,0,yu,o
0,1,1,1,1,0,1,1,0,1,n ,k
1,0,0,1,0,1,1,1,0,0,du, 
0,0,1,0,0,1,0,0,0,0,du, 
1,0,0,1,0,1,1,1,0,0,da,e
1,0,0,1,0,1,1,1,0,0,eh, 
0,1,1,0,0,0,0,0,0,0,ed,a
0,0,1,0,1,0,0,1,0,0,dn,i
1,0,0,1,0,1,1,1,0,0,e',t
1,0,0,1,0,1,1,1,0,0,e',t
0,0,1,0,0,1,0,1,0,1,r ,e
1,0,0,1,0,1,1,1,0,0,sc, 
0,0,1,0,0,0,1,1,0,1, o,c
0,1,1,1,1,1,1,0,0,0,ot,n
1,0,0,1,0,1,1,1,0,0,ni,t
0,0,1,0,1,0,0,1,0,0,Gb,i
0,1,1,0,0,0,0,0,0,1,i ,d
1,0,0,1,0,1,1,1,0,0,ia,c
0,0,1,0,0,1,0,1,0,1, x,e
0,1,1,1,1,1,1,0,0,0,ie,n
0,0,0,0,0,0,0,0,0,0,dd, 
0,0,1,0,0,0,1,1,0,0,ou,c
0,1,1,1,1,1,0,1,0,0,ue,m
0,1,1,0,0,0,0,0,0,0,hv, 
0,0,1,1,1,1,0,0,0,1,e ,","
0,0,1,0,0,1,0,1,0,0,rs,e
1,0,0,1,0,1,1,1,0,0,cu,o
1,0,0,1,0,1,1,1,0,0,dl, 
1,0,0,1,0,1,1,1,0,1,t ,s
0,1,1,1,1,1,0,1,0,1,l ,y
1,0,0,1,0,1,1,1,0,0,te,h
1,0,0,1,0,1,1,1,0,1,s ,""""
0,0,1,0,1,0,0,0,0,0,ss, 
0,1,1,1,1,1,1,0,0,0,"o,",n
0,0,1,0,1,0,0,0,0,0,",a", 
0,1,1,1,1,1,0,1,0,1,r ,y
0,0,0,1,0,0,1,1,1,0,92,3
0,0,1,0,1,0,0,0,0,0,gt, 
1,0,0,1,0,1,1,1,0,0,dI, 
0,0,1,0,1,0,0,0,0,0,mh, 
0,1,1,0,0,0,0,0,0,1, a,h
0,0,1,0,1,0,0,0,0,0,oh, 
0,1,1,0,0,0,0,0,0,0,np, 
1,0,0,1,0,1,1,1,0,0,"s""",","
0,1,1,0,0,0,0,0,0,0,"""h", 
0,0,1,0,1,0,0,0,0,0,"""h", 
0,1,1,0,0,0,0,0,0,0,dt, 
0,1,1,0,0,0,0,0,0,0,ta,h
1,0,0,1,0,1,1,1,0,1,a ,t
0,1,1,0,0,0,0,0,0,0,ya, 
1,0,0,1,0,1,1,1,0,0,al,l
0,1,1,1,1,1,0,0,0,1,l ,l
0,0,1,0,1,0,0,1,0,0,bg,i
0,0,1,0,1,0,0,0,0,0,",g", 
0,1,1,1,1,1,0,0,0,1,e ,t
0,0,0,0,0,0,0,0,0,0,er, 
0,0,1,0,0,0,1,1,0,0,ne,c
0,1,1,0,0,0,0,0,0,0,ea, 
0,0,1,0,0,1,0,0,0,0,de,d
0,0,1,0,1,0,0,0,0,0,dt, 
0,0,1,0,0,1,0,1,0,1,r ,e
0,0,1,0,1,0,1,0,0,0,e-,.
0,0,1,1,1,1,0,0,1,0,2-,8
0,1,1,1,1,1,1,1,0,0,ct,o
0,1,1,0,0,0,0,0,0,0,ft,a
0,1,1,0,0,0,0,0,0,1, a,h
0,1,1,1,1,1,0,0,0,1, r,t
1,0,0,1,0,1,1,1,0,0,co,h
0,0,0,0,1,1,0,0,0,1,l ,","
0,0,1,0,1,0,1,0,0,0,tt, 
0,0,1,0,0,0,1,1,0,1, l,c
1,0,0,1,0,1,1,1,0,0,et, 
0,0,0,0,1,1,1,0,0,0,n-,.
1,0,0,1,0,1,1,1,0,0,nw, 
0,0,1,0,0,1,0,1,0,0,dn,e
1,0,0,1,0,1,1,1,0,0,fo,r
0,0,1,0,1,0,0,0,0,0,mJ, 
0,1,1,0,0,0,0,0,0,0,Jn,a
1,0,0,1,0,1,1,1,0,0,lA, 
1,0,0,1,0,1,1,1,0,1, h,w
0,1,1,1,1,1,1,0,0,0,ug,n
0,0,1,0,0,0,1,1,0,0,yl,c
0,0,1,0,1,0,0,1,1,0,",2", 
1,0,0,1,0,1,1,1,1,0,03,0
1,0,0,1,0,1,1,1,0,0,tt, 
0,0,1,0,0,1,0,1,0,1,h ,e
1,0,0,1,0,1,1,1,0,1, n,i
0,1,1,1,1,1,1,0,0,0,ig,n
1,0,0,1,0,1,1,1,0,1, e,n
1,0,0,1,0,1,1,1,0,0,nv,e
0,0,0,0,0,0,0,0,0,0,rt, 
0,0,1,0,1,1,1,1,0,0,hu,o
0,0,1,0,0,1,0,1,0,1,r ,e
1,0,0,1,0,1,1,1,0,0,co,l
0,1,1,1,1,0,1,1,0,0,et,s
0,1,1,1,1,1,0,0,0,0,se,t
1,0,0,1,0,1,1,1,0,0,az,z
0,0,1,0,1,0,0,0,0,0,zf, 
0,0,1,0,1,0,0,0,0,0,te,h
0,1,1,0,0,0,0,0,0,0,e-, 
0,0,0,0,1,0,0,1,0,0,"""t",I
1,0,0,1,0,1,1,1,0,0,ia,s
0,1,1,0,0,0,0,0,0,0,ap,p
0,0,0,0,0,0,1,0,0,1,", ",""""
1,0,0,1,0,1,1,1,0,0,le,l
1,0,0,1,0,1,1,1,0,1, o,c
1,0,0,1,0,1,1,1,0,1, i,s
0,1,1,0,0,0,0,0,0,0,gt,h
0,1,1,0,0,0,0,0,0,0,yw, 
0,1,1,0,0,0,0,0,0,0,dm, 
0,0,1,0,0,1,1,0,0,1, a,f
1,0,0,1,0,1,1,1,0,1, a,f
0,0,0,0,1,1,1,0,0,0,y-,.
1,0,0,1,0,1,1,1,0,0,hs,i
0,0,1,0,0,1,0,0,0,0,eg,d
0,1,1,1,1,1,0,0,0,1, o,t
0,0,1,0,1,1,1,1,0,0,de,o
0,0,1,0,0,1,0,1,0,0,"t,",e
0,0,0,0,1,0,0,0,0,1,d ,","
0,0,1,0,1,0,0,0,0,0,da, 
1,0,0,1,0,1,1,1,0,1,i ,n
1,0,0,1,0,1,1,1,0,0,pa,l
0,0,1,0,1,1,1,1,0,0,US,.
0,0,1,0,1,1,1,1,0,0,US,.
1,0,0,1,0,1,1,1,0,0,ri,v
0,0,1,0,0,1,1,0,0,0,n-,.
1,0,0,1,0,1,1,1,0,0,o',u
1,0,0,1,0,1,1,1,0,0,et, 
1,0,0,1,0,1,1,1,0,0,ok,o
0,1,1,1,1,1,1,1,0,1, u,o
0,0,0,0,0,0,0,0,0,0,wa, 
1,0,0,1,0,1,1,1,0,0,gn,i
1,0,0,1,0,1,1,1,0,1,g ,s
1,0,0,1,0,1,1,1,0,0,Ti,h
0,0,1,0,1,0,0,0,0,0,sa, 
1,0,0,1,0,1,1,1,0,0,sa, 
0,0,1,0,1,0,0,1,0,0,df,i
0,1,1,1,1,1,0,1,0,0,cl,u
1,0,0,1,0,1,1,1,0,0,ts, 
1,0,0,1,0,1,1,1,0,0,lS, 
0,0,0,0,1,1,0,1,0,0,lS,-
1,0,0,1,0,1,1,1,0,0,is,s
0,1,0,0,0,0,0,0,0,0,"""S",H
0,1,1,0,0,0,0,0,0,0,te,h
0,1,0,1,1,1,0,1,0,0,-a,M
0,1,1,0,0,0,0,0,0,0,et, 
1,0,0,1,0,1,1,1,1,0,94,3
1,0,0,1,0,1,1,1,0,0,eo, 
0,1,1,1,1,1,0,1,0,0,ee,m
0,0,1,0,0,1,0,0,0,0,et, 
0,0,1,0,1,0,0,0,0,0,et, 
0,0,1,0,1,0,0,0,0,0,rb, 
1,0,0,1,0,1,1,1,0,1,i ,s
1,0,0,1,0,1,1,1,0,1, n,i
0,0,0,0,1,1,1,0,1,0,6-,.
0,0,1,0,1,0,1,0,0,0,m-,.
0,0,1,1,1,1,0,0,1,0,33,4
1,0,0,1,0,1,1,1,0,0,yb, 
0,0,0,0,1,1,0,0,0,1,h ,","
0,1,1,0,0,0,0,0,0,0,",W", 
1,0,0,1,0,1,1,1,1,1,5 ,5
1,0,0,1,0,1,1,1,0,1, e,p
0,0,0,0,0,0,0,0,0,0,eg, 
1,0,0,1,0,1,1,1,0,0,gb,h
1,0,0,1,0,1,1,1,0,0,ho,b
0,0,0,1,1,0,0,0,1,0,90,8
1,0,0,1,0,1,1,1,1,1,8 ,0
1,0,0,1,0,1,1,1,0,0,gr, 
0,1,1,0,0,0,0,0,0,0,gr, 
0,0,1,0,0,1,0,1,0,0,ra,e
0,0,1,0,0,1,0,0,0,0,de,d
1,0,0,1,0,1,1,1,0,0,ur,r
0,1,1,0,0,0,0,0,0,0,.-, 
1,0,0,1,0,1,1,1,0,1,e ,t
1,0,0,1,0,1,1,1,0,1,  ,a
1,0,0,1,0,1,1,1,0,0,oi,r
0,1,1,0,0,0,0,0,0,0,na,d
1,0,0,1,0,1,1,1,0,0,nt,o
1,0,0,1,0,1,1,1,0,0,Su,o
0,0,1,0,0,1,0,0,0,0,ys, 
0,0,1,0,1,0,0,0,0,0,ev, 
0,1,1,1,1,1,1,0,0,0,ut,n
0,1,1,0,0,0,0,0,0,0,me,b
0,1,0,1,1,1,0,1,0,1, i,M
0,0,0,0,0,0,0,0,0,0,th, 
0,0,0,0,0,0,0,0,0,0,ta, 
0,0,1,0,1,0,0,0,0,0,gt, 
0,0,1,0,0,1,0,0,0,0,eb, 
1,0,0,1,0,1,1,1,0,0,re,d
1,0,0,1,0,1,1,1,0,0,dr,e
1,0,0,1,0,1,1,1,0,0,ud,n
0,0,1,0,1,0,0,1,0,0,mg,i
0,1,1,0,0,0,0,0,0,0,ra, 
1,0,0,1,0,1,1,1,0,1,h ,e
0,1,1,1,1,1,0,0,0,1,s ,t
1,0,0,1,0,1,1,1,0,0,ya,e
0,0,0,0,1,1,1,0,0,0,s-,.
0,1,1,1,1,1,1,0,0,0,at,n
1,0,0,1,0,1,1,1,0,1,n ,t
1,0,0,1,0,1,1,1,0,1, n,i
0,0,1,0,1,0,0,1,0,1, n,i
1,0,0,1,0,1,1,1,0,0,ae,n
0,1,1,0,0,0,0,0,0,0,es, 
1,0,0,1,0,1,1,1,0,0,ui,s
0,0,1,0,0,1,0,1,0,1,r ,e
1,0,0,1,0,1,1,1,0,0,eh, 
0,1,1,0,0,0,0,0,0,1, e,b
0,0,1,0,0,1,0,0,0,0,rt, 
0,1,1,0,0,0,0,0,0,0,so, 
1,0,0,1,0,1,1,1,0,0,td,o
1,0,0,1,0,1,1,1,0,0,ov,r
0,0,0,0,0,0,0,0,0,0,gh, 
1,0,0,1,0,1,1,1,0,1,b ,e
0,0,0,0,0,0,0,0,0,0,nt, 
1,0,0,1,0,1,1,1,0,0,hs,o
0,1,1,0,0,0,0,0,0,0,dy,a
1,0,0,1,0,1,1,1,1,0,95,3
1,0,0,1,0,1,1,1,0,0,-W,""""
0,1,1,0,0,0,0,0,0,0,nt, 
1,0,0,1,0,1,1,1,0,1, h,t
0,1,1,0,0,0,0,0,0,0,te,h
1,0,0,1,0,1,1,1,0,1,a ,n
0,0,0,0,0,0,0,0,0,0,ew, 
0,0,1,0,1,0,0,0,0,0,oi, 
1,0,0,1,0,1,1,1,0,1, f,o
1,0,0,1,0,1,1,1,0,0,al,l
0,0,1,0,0,1,0,0,0,0,ef, 
1,0,0,1,0,1,1,1,0,0,Ls,a
0,0,0,0,0,0,0,0,0,0,ea, 
0,1,1,0,0,0,0,0,0,1, a,h
1,0,0,1,0,1,1,1,0,0,ns,g
0,1,1,0,0,0,0,0,0,0,ei,d
0,0,1,0,0,1,0,0,0,0,si, 
0,1,1,1,1,1,0,1,0,1, n,o
0,0,1,0,1,0,0,0,0,0,es, 
0,0,1,1,1,0,1,1,1,1, 3,9
1,0,0,1,0,1,1,1,0,0,th, 
0,0,1,0,0,1,0,1,0,0,bs,e
0,0,0,0,0,0,0,0,0,0,sy, 
0,1,1,1,1,1,1,1,0,0,o',u
0,1,1,0,0,0,0,0,0,0,rt, 
0,0,1,0,0,1,0,1,0,1,r ,e
0,1,1,0,0,0,0,0,1,0,4c, 
0,0,1,0,1,1,1,1,0,0,tc,o
1,0,0,1,0,1,1,1,0,0,ak,r
1,0,0,1,0,1,1,1,0,0,re,k
0,1,1,0,0,0,0,0,0,0,sw, 
0,0,1,0,1,0,1,0,1,0,06,.
1,0,0,1,0,1,1,1,1,0,.5,6
1,0,0,1,0,1,1,1,0,0,te,h
0,0,1,1,1,1,0,1,1,0,34,5
0,1,1,1,1,1,0,0,0,1,I ,t
0,0,1,0,0,1,0,1,0,0,la,e
1,0,0,1,0,1,1,1,0,0,as,u
0,1,1,1,1,1,0,1,0,1, o,w
0,1,1,0,0,0,0,0,0,1, f,a
1,0,0,1,0,1,1,1,0,0,tr,e
0,0,0,0,0,0,0,0,0,0,rl, 
0,1,1,1,1,1,0,0,0,1, o,l
1,0,0,1,0,1,1,1,0,0,si,t
0,0,0,0,0,0,0,0,0,0,rJ, 
0,0,0,0,0,0,0,0,0,0,nJ, 
1,0,0,1,0,1,1,1,0,0,hs,i
0,0,1,1,1,0,1,1,1,0,95,3
1,0,0,1,0,1,1,1,0,1, h,t
0,0,1,0,1,1,1,1,0,0,mr,o
0,1,1,1,1,1,0,0,0,1, h,t
1,0,0,1,0,1,1,1,0,1,e ,n
0,1,1,1,1,1,1,0,0,1,e ,n
0,0,0,0,0,0,0,0,0,0,Ti, 
1,0,0,1,0,1,1,1,0,1,a ,n
1,0,0,1,0,1,1,1,0,1,g ,e
1,0,0,1,0,1,1,1,0,0,ek,e
0,0,1,0,0,1,0,0,0,0,ka,d
1,0,0,1,0,1,1,1,0,0,ut,n
1,0,0,1,0,1,1,1,0,0,In,n
0,0,0,0,0,0,0,0,0,0,dt, 
0,0,1,0,1,0,1,1,0,1,c ,k
0,1,1,1,1,0,1,1,0,0,"n,",s
0,0,1,1,1,1,1,0,0,1,- ,?
0,1,1,1,1,1,1,1,0,1,- ,?
0,1,0,1,1,1,0,0,0,1, o,T
0,0,1,0,1,1,1,1,0,0,oM,-
0,0,0,0,0,0,0,0,0,0,eb, 
1,0,0,1,0,1,1,1,0,0,ea, 
1,0,0,1,0,1,1,1,0,0,te,l
0,0,1,1,1,0,1,1,1,0,96,3
1,0,0,1,0,1,1,1,1,0,30,6
0,0,0,0,0,0,0,0,0,0,nJ, 
1,0,0,1,0,1,1,1,1,0,20,0
0,1,1,0,0,0,0,0,0,1, r,a
0,1,1,0,0,0,0,0,0,0,ht, 
1,0,0,1,0,1,1,1,0,0,ei,t
0,0,0,1,1,0,0,1,1,1, 3,9
1,0,0,1,0,1,1,1,0,1,e ,y
1,0,0,1,0,1,1,1,0,0,ym, 
0,0,0,0,0,0,0,0,0,0,ho, 
1,0,0,1,0,1,1,1,0,0,ta,t
1,0,0,1,0,1,1,1,0,0,om,l
1,0,0,1,0,1,1,1,0,0,"p,",e
0,0,1,0,1,0,0,1,0,0,ad,i
0,0,1,0,1,1,1,1,0,0,d-,.
0,1,1,0,0,0,0,0,0,0,et, 
1,0,0,1,0,1,1,1,0,0,tr,e
0,0,1,0,1,1,1,1,0,0,in,o
1,0,0,1,0,1,1,1,0,0,to,w
1,0,0,1,0,1,1,1,0,0,we,e
0,0,1,0,1,0,0,1,0,0,rb,i
0,0,1,0,1,0,0,0,0,0,es, 
0,1,1,1,1,1,1,1,0,1,o ,o
0,0,1,0,0,1,0,0,0,0,ob, 
0,1,1,0,0,0,0,0,0,1, u,b
0,0,1,0,1,0,0,1,0,0,nn,i
0,0,1,0,1,0,0,0,0,1,g ,h
0,0,0,0,0,0,0,0,0,0,hL, 
0,0,1,0,1,0,0,0,0,0,hL, 
1,0,0,1,0,1,1,1,0,0,Ar,i
0,1,0,0,0,0,0,0,0,1, m,A
1,0,0,1,0,1,1,1,0,0,bl,u
1,0,0,1,0,1,1,1,0,0,di, 
0,1,1,0,0,0,0,0,0,0,rt, 
1,0,0,1,0,1,1,1,0,0,re,s
0,1,1,1,1,1,1,1,0,1,e ,w
0,1,1,1,1,1,1,0,0,0,ag,n
0,1,1,0,0,0,0,0,0,0,so,h
1,0,0,1,0,1,1,1,0,0,po,r
0,0,1,0,0,0,1,1,0,0,ue,c
1,0,0,1,0,1,1,1,0,0,sn, 
1,0,0,1,0,1,1,1,0,0,ee,d
0,0,0,0,0,0,0,0,0,0,dp, 
0,0,1,0,0,1,0,0,0,0,li, 
0,0,1,0,0,1,0,1,0,0,ld,e
1,0,0,1,0,1,1,1,0,1,n ,d
0,0,1,0,1,0,0,0,0,1, e,h
1,0,0,1,0,1,1,1,0,1,e ,r
0,0,1,0,0,1,0,0,0,0,rt, 
0,0,0,1,0,1,1,0,0,1, i,V
